KT,YT,TAZE HAVA ORANI,concat,TAZE HAVA,DÖNÜ? HAVASI,DÖNÜ? HAVASI ENTHALPY,KT,YT,Tmix Enthalpy,ÜFLEME ENTHALPY 15 C,Enthalpy Fark?,13,14,15,16,17,18,19,20,21,22,23,24
,,,55.69,,,55.69,27,,0.00,44.78,-10.70,,,,,,,,,,,,
26,26,0,2626055.69,0,10000,55.69,27,50%,55.69,44.78,2.61,,,,,,,,,,,,
26,26,5,2626555.69,500,9500,55.69,27,,56.94,44.78,2.90,,,,,,,,,,,,
26,26,10,26261055.69,1000,9000,55.69,27,50%,58.18,44.78,3.20,,,,,,,,,,,,
26,26,15,26261555.69,1500,8500,55.69,27,,59.42,44.78,3.50,,,,,,,,,,,,
26,26,20,26262055.69,2000,8000,55.69,27,50%,60.66,44.78,3.79,,,,,,,,,,,,
26,26,25,26262555.69,2500,7500,55.69,27,,61.91,44.78,4.09,,,,,,,,,,,,
26,26,30,26263055.69,3000,7000,55.69,27,50%,63.16,44.78,4.39,,,,,,,,,,,,
26,26,35,26263555.69,3500,6500,55.69,27,,64.41,44.78,4.69,,,,,,,,,,,,
26,26,40,26264055.69,4000,6000,55.69,27,50%,65.66,44.78,4.99,,,,,,,,,,,,
26,26,45,26264555.69,4500,5500,55.69,27,,66.91,44.78,5.29,,,,,,,,,,,,
26,26,50,26265055.69,5000,5000,55.69,27,50%,68.16,44.78,5.58,,,,,,,,,,,,
26,26,55,26265555.69,5500,4500,55.69,27,,69.42,44.78,5.88,,,,,,,,,,,,
26,26,60,26266055.69,6000,4000,55.69,27,50%,70.67,44.78,6.18,,,,,,,,,,,,
26,26,65,26266555.69,6500,3500,55.69,27,,71.93,44.78,6.48,,,,,,,,,,,,
26,26,70,26267055.69,7000,3000,55.69,27,50%,73.19,44.78,6.79,,,,,,,,,,,,
26,26,75,26267555.69,7500,2500,55.69,27,,74.46,44.78,7.09,,,,,,,,,,,,
26,26,80,26268055.69,8000,2000,55.69,27,50%,75.72,44.78,7.39,,,,,,,,,,,,
26,26,85,26268555.69,8500,1500,55.69,27,,76.99,44.78,7.69,,,,,,,,,,,,
26,26,90,26269055.69,9000,1000,55.69,27,50%,78.25,44.78,7.99,,,,,,,,,,,,
26,26,95,26269555.69,9500,500,55.69,27,,79.52,44.78,8.30,,,,,,,,,,,,
26,26,100,262610055.69,10000,0,55.69,27,50%,80.79,44.78,8.60,,,,,,,,,,,,
,,,55.69,,,55.69,27,,0.00,44.78,-10.70,,,,,,,,,,,,
26,25,0,2625055.69,0,10000,55.69,27,50%,55.69,44.78,2.61,,,,,,,,,,,,
26,25,5,2625555.69,500,9500,55.69,27,,56.72,44.78,2.85,,,,,,,,,,,,
26,25,10,26251055.69,1000,9000,55.69,27,50%,57.75,44.78,3.10,,,,,,,,,,,,
26,25,15,26251555.69,1500,8500,55.69,27,,58.78,44.78,3.34,,,,,,,,,,,,
26,25,20,26252055.69,2000,8000,55.69,27,50%,59.81,44.78,3.59,,,,,,,,,,,,
26,25,25,26252555.69,2500,7500,55.69,27,,60.85,44.78,3.84,,,,,,,,,,,,
26,25,30,26253055.69,3000,7000,55.69,27,50%,61.88,44.78,4.08,,,,,,,,,,,,
26,25,35,26253555.69,3500,6500,55.69,27,,62.92,44.78,4.33,,,,,,,,,,,,
26,25,40,26254055.69,4000,6000,55.69,27,50%,63.95,44.78,4.58,,,,,,,,,,,,
26,25,45,26254555.69,4500,5500,55.69,27,,64.99,44.78,4.83,,,,,,,,,,,,
26,25,50,26255055.69,5000,5000,55.69,27,50%,66.02,44.78,5.07,,,,,,,,,,,,
26,25,55,26255555.69,5500,4500,55.69,27,,67.06,44.78,5.32,,,,,,,,,,,,
26,25,60,26256055.69,6000,4000,55.69,27,50%,68.10,44.78,5.57,,,,,,,,,,,,
26,25,65,26256555.69,6500,3500,55.69,27,,69.14,44.78,5.82,,,,,,,,,,,,
26,25,70,26257055.69,7000,3000,55.69,27,50%,70.18,44.78,6.07,,,,,,,,,,,,
26,25,75,26257555.69,7500,2500,55.69,27,,71.22,44.78,6.31,,,,,,,,,,,,
26,25,80,26258055.69,8000,2000,55.69,27,50%,72.26,44.78,6.56,,,,,,,,,,,,
26,25,85,26258555.69,8500,1500,55.69,27,,73.31,44.78,6.81,,,,,,,,,,,,
26,25,90,26259055.69,9000,1000,55.69,27,50%,74.35,44.78,7.06,,,,,,,,,,,,
26,25,95,26259555.69,9500,500,55.69,27,,75.40,44.78,7.31,,,,,,,,,,,,
26,25,100,262510055.69,10000,0,55.69,27,50%,76.45,44.78,7.56,,,,,,,,,,,,
,,,55.69,,,55.69,27,,0.00,44.78,-10.70,,,,,,,,,,,,
26,24,0,2624055.69,0,10000,55.69,27,50%,55.69,44.78,2.61,,,,,,,,,,,,
26,24,5,2624555.69,500,9500,55.69,27,,56.52,44.78,2.80,,,,,,,,,,,,
26,24,10,26241055.69,1000,9000,55.69,27,50%,57.34,44.78,3.00,,,,,,,,,,,,
26,24,15,26241555.69,1500,8500,55.69,27,,58.17,44.78,3.20,,,,,,,,,,,,
26,24,20,26242055.69,2000,8000,55.69,27,50%,58.99,44.78,3.39,,,,,,,,,,,,
26,24,25,26242555.69,2500,7500,55.69,27,,59.82,44.78,3.59,,,,,,,,,,,,
26,24,30,26243055.69,3000,7000,55.69,27,50%,60.65,44.78,3.79,,,,,,,,,,,,
26,24,35,26243555.69,3500,6500,55.69,27,,61.48,44.78,3.99,,,,,,,,,,,,
26,24,40,26244055.69,4000,6000,55.69,27,50%,62.30,44.78,4.18,,,,,,,,,,,,
26,24,45,26244555.69,4500,5500,55.69,27,,63.13,44.78,4.38,,,,,,,,,,,,
26,24,50,26245055.69,5000,5000,55.69,27,50%,63.96,44.78,4.58,,,,,,,,,,,,
26,24,55,26245555.69,5500,4500,55.69,27,,64.79,44.78,4.78,,,,,,,,,,,,
26,24,60,26246055.69,6000,4000,55.69,27,50%,65.62,44.78,4.98,,,,,,,,,,,,
26,24,65,26246555.69,6500,3500,55.69,27,,66.45,44.78,5.18,,,,,,,,,,,,
26,24,70,26247055.69,7000,3000,55.69,27,50%,67.28,44.78,5.37,,,,,,,,,,,,
26,24,75,26247555.69,7500,2500,55.69,27,,68.12,44.78,5.57,,,,,,,,,,,,
26,24,80,26248055.69,8000,2000,55.69,27,50%,68.95,44.78,5.77,,,,,,,,,,,,
26,24,85,26248555.69,8500,1500,55.69,27,,69.79,44.78,5.97,,,,,,,,,,,,
26,24,90,26249055.69,9000,1000,55.69,27,50%,70.62,44.78,6.17,,,,,,,,,,,,
26,24,95,26249555.69,9500,500,55.69,27,,71.46,44.78,6.37,,,,,,,,,,,,
26,24,100,262410055.69,10000,0,55.69,27,50%,72.29,44.78,6.57,,,,,,,,,,,,
,,,,,,,27,,0.00,44.78,-10.70,,,,,,,,,,,,
26,23,0,2623055.69,0,10000,55.69,27,50%,55.69,44.78,2.61,,,,,,,,,,,,
26,23,5,2623555.69,500,9500,55.69,27,,56.32,44.78,2.76,,,,,,,,,,,,
26,23,10,26231055.69,1000,9000,55.69,27,50%,56.95,44.78,2.91,,,,,,,,,,,,
26,23,15,26231555.69,1500,8500,55.69,27,,57.58,44.78,3.06,,,,,,,,,,,,
26,23,20,26232055.69,2000,8000,55.69,27,50%,58.21,44.78,3.21,,,,,,,,,,,,
26,23,25,26232555.69,2500,7500,55.69,27,,58.84,44.78,3.36,,,,,,,,,,,,
26,23,30,26233055.69,3000,7000,55.69,27,50%,59.47,44.78,3.51,,,,,,,,,,,,
26,23,35,26233555.69,3500,6500,55.69,27,,60.10,44.78,3.66,,,,,,,,,,,,
26,23,40,26234055.69,4000,6000,55.69,27,50%,60.72,44.78,3.81,,,,,,,,,,,,
26,23,45,26234555.69,4500,5500,55.69,27,,61.36,44.78,3.96,,,,,,,,,,,,
26,23,50,26235055.69,5000,5000,55.69,27,50%,61.99,44.78,4.11,,,,,,,,,,,,
26,23,55,26235555.69,5500,4500,55.69,27,,62.62,44.78,4.26,,,,,,,,,,,,
26,23,60,26236055.69,6000,4000,55.69,27,50%,63.25,44.78,4.41,,,,,,,,,,,,
26,23,65,26236555.69,6500,3500,55.69,27,,63.75,44.78,4.53,,,,,,,,,,,,
26,23,70,26237055.69,7000,3000,55.69,27,50%,64.25,44.78,4.65,,,,,,,,,,,,
26,23,75,26237555.69,7500,2500,55.69,27,,65.02,44.78,4.83,,,,,,,,,,,,
26,23,80,26238055.69,8000,2000,55.69,27,50%,65.78,44.78,5.02,,,,,,,,,,,,
26,23,85,26238555.69,8500,1500,55.69,27,,66.41,44.78,5.17,,,,,,,,,,,,
26,23,90,26239055.69,9000,1000,55.69,27,50%,67.04,44.78,5.32,,,,,,,,,,,,
26,23,95,26239555.69,9500,500,55.69,27,,67.68,44.78,5.47,,,,,,,,,,,,
26,23,100,262310055.69,10000,0,55.69,27,50%,68.31,44.78,5.62,,,,,,,,,,,,
,,,55.69,,,55.69,27,,0.00,44.78,-10.70,,,,,,,,,,,,
26,22,0,2622055.69,0,10000,55.69,27,50%,55.69,44.78,2.61,,,,,,,,,,,,
26,22,5,2622555.69,500,9500,55.69,27,,56.13,44.78,2.71,,,,,,,,,,,,
26,22,10,26221055.69,1000,9000,55.69,27,50%,56.57,44.78,2.82,,,,,,,,,,,,
26,22,15,26221555.69,1500,8500,55.69,27,,57.01,44.78,2.92,,,,,,,,,,,,
26,22,20,26222055.69,2000,8000,55.69,27,50%,57.45,44.78,3.03,,,,,,,,,,,,
26,22,25,26222555.69,2500,7500,55.69,27,,57.89,44.78,3.13,,,,,,,,,,,,
26,22,30,26223055.69,3000,7000,55.69,27,50%,58.33,44.78,3.24,,,,,,,,,,,,
26,22,35,26223555.69,3500,6500,55.69,27,,58.77,44.78,3.34,,,,,,,,,,,,
26,22,40,26224055.69,4000,6000,55.69,27,50%,59.21,44.78,3.45,,,,,,,,,,,,
26,22,45,26224555.69,4500,5500,55.69,27,,59.65,44.78,3.55,,,,,,,,,,,,
26,22,50,26225055.69,5000,5000,55.69,27,50%,60.09,44.78,3.66,,,,,,,,,,,,
26,22,55,26225555.69,5500,4500,55.69,27,,60.53,44.78,3.76,,,,,,,,,,,,
26,22,60,26226055.69,6000,4000,55.69,27,50%,60.97,44.78,3.87,,,,,,,,,,,,
26,22,65,26226555.69,6500,3500,55.69,27,,61.41,44.78,3.97,,,,,,,,,,,,
26,22,70,26227055.69,7000,3000,55.69,27,50%,61.85,44.78,4.08,,,,,,,,,,,,
26,22,75,26227555.69,7500,2500,55.69,27,,62.29,44.78,4.18,,,,,,,,,,,,
26,22,80,26228055.69,8000,2000,55.69,27,50%,62.73,44.78,4.29,,,,,,,,,,,,
26,22,85,26228555.69,8500,1500,55.69,27,,63.17,44.78,4.39,,,,,,,,,,,,
26,22,90,26229055.69,9000,1000,55.69,27,50%,63.61,44.78,4.50,,,,,,,,,,,,
26,22,95,26229555.69,9500,500,55.69,27,,64.05,44.78,4.60,,,,,,,,,,,,
26,22,100,262210055.69,10000,0,55.69,27,50%,64.49,44.78,4.71,,,,,,,,,,,,
,,,55.69,,,55.69,27,,0.00,44.78,-10.70,,,,,,,,,,,,
26,21,0,2621055.69,0,10000,55.69,27,50%,55.69,44.78,2.61,,,,,,,,,,,,
26,21,5,2621555.69,500,9500,55.69,27,,55.95,44.78,2.67,,,,,,,,,,,,
26,21,10,26211055.69,1000,9000,55.69,27,50%,56.21,44.78,2.73,,,,,,,,,,,,
26,21,15,26211555.69,1500,8500,55.69,27,,56.47,44.78,2.79,,,,,,,,,,,,
26,21,20,26212055.69,2000,8000,55.69,27,50%,56.72,44.78,2.85,,,,,,,,,,,,
26,21,25,26212555.69,2500,7500,55.69,27,,56.98,44.78,2.91,,,,,,,,,,,,
26,21,30,26213055.69,3000,7000,55.69,27,50%,57.24,44.78,2.98,,,,,,,,,,,,
26,21,35,26213555.69,3500,6500,55.69,27,,57.50,44.78,3.04,,,,,,,,,,,,
26,21,40,26214055.69,4000,6000,55.69,27,50%,57.75,44.78,3.10,,,,,,,,,,,,
26,21,45,26214555.69,4500,5500,55.69,27,,58.01,44.78,3.16,,,,,,,,,,,,
26,21,50,26215055.69,5000,5000,55.69,27,50%,58.27,44.78,3.22,,,,,,,,,,,,
26,21,55,26215555.69,5500,4500,55.69,27,,58.53,44.78,3.28,,,,,,,,,,,,
26,21,60,26216055.69,6000,4000,55.69,27,50%,58.78,44.78,3.34,,,,,,,,,,,,
26,21,65,26216555.69,6500,3500,55.69,27,,59.04,44.78,3.41,,,,,,,,,,,,
26,21,70,26217055.69,7000,3000,55.69,27,50%,59.30,44.78,3.47,,,,,,,,,,,,
26,21,75,26217555.69,7500,2500,55.69,27,,59.56,44.78,3.53,,,,,,,,,,,,
26,21,80,26218055.69,8000,2000,55.69,27,50%,59.81,44.78,3.59,,,,,,,,,,,,
26,21,85,26218555.69,8500,1500,55.69,27,,60.07,44.78,3.65,,,,,,,,,,,,
26,21,90,26219055.69,9000,1000,55.69,27,50%,60.33,44.78,3.71,,,,,,,,,,,,
26,21,95,26219555.69,9500,500,55.69,27,,60.59,44.78,3.77,,,,,,,,,,,,
26,21,100,262110055.69,10000,0,55.69,27,50%,60.84,44.78,3.84,,,,,,,,,,,,
,,,55.69,,,55.69,27,,0.00,44.78,-10.70,,,,,,,,,,,,
26,20,0,2620055.69,0,10000,55.69,27,50%,55.69,44.78,2.61,,,,,,,,,,,,
26,20,5,2620555.69,500,9500,55.69,27,,55.78,44.78,2.63,,,,,,,,,,,,
26,20,10,26201055.69,1000,9000,55.69,27,50%,55.86,44.78,2.65,,,,,,,,,,,,
26,20,15,26201555.69,1500,8500,55.69,27,,55.94,44.78,2.67,,,,,,,,,,,,
26,20,20,26202055.69,2000,8000,55.69,27,50%,56.02,44.78,2.68,,,,,,,,,,,,
26,20,25,26202555.69,2500,7500,55.69,27,,56.11,44.78,2.70,,,,,,,,,,,,
26,20,30,26203055.69,3000,7000,55.69,27,50%,56.19,44.78,2.73,,,,,,,,,,,,
26,20,35,26203555.69,3500,6500,55.69,27,,56.27,44.78,2.74,,,,,,,,,,,,
26,20,40,26204055.69,4000,6000,55.69,27,50%,56.35,44.78,2.76,,,,,,,,,,,,
26,20,45,26204555.69,4500,5500,55.69,27,,56.44,44.78,2.78,,,,,,,,,,,,
26,20,50,26205055.69,5000,5000,55.69,27,50%,56.52,44.78,2.80,,,,,,,,,,,,
26,20,55,26205555.69,5500,4500,55.69,27,,56.60,44.78,2.82,,,,,,,,,,,,
26,20,60,26206055.69,6000,4000,55.69,27,50%,56.68,44.78,2.84,,,,,,,,,,,,
26,20,65,26206555.69,6500,3500,55.69,27,,56.76,44.78,2.86,,,,,,,,,,,,
26,20,70,26207055.69,7000,3000,55.69,27,50%,56.84,44.78,2.88,,,,,,,,,,,,
26,20,75,26207555.69,7500,2500,55.69,27,,56.93,44.78,2.90,,,,,,,,,,,,
26,20,80,26208055.69,8000,2000,55.69,27,50%,57.01,44.78,2.92,,,,,,,,,,,,
26,20,85,26208555.69,8500,1500,55.69,27,,57.09,44.78,2.94,,,,,,,,,,,,
26,20,90,26209055.69,9000,1000,55.69,27,50%,57.17,44.78,2.96,,,,,,,,,,,,
26,20,95,26209555.69,9500,500,55.69,27,,57.26,44.78,2.98,,,,,,,,,,,,
26,20,100,262010055.69,10000,0,55.69,27,50%,57.34,44.78,3.00,,,,,,,,,,,,
,,,55.69,,,55.69,,,0.00,44.78,-10.70,,,,,,,,,,,,
40,26,0,4026055.69,0,10000,55.69,26,50%,53.01,44.78,1.97,,,,,,,,,,,,
40,26,5,4026555.69,500,9500,55.69,26,,54.30,44.78,2.27,,,,,,,,,,,,
40,26,10,40261055.69,1000,9000,55.69,26,50%,55.59,44.78,2.58,,,,,,,,,,,,
40,26,15,40261555.69,1500,8500,55.69,26,,56.90,44.78,2.89,,,,,,,,,,,,
40,26,20,40262055.69,2000,8000,55.69,26,50%,58.20,44.78,3.21,,,,,,,,,,,,
40,26,25,40262555.69,2500,7500,55.69,26,,59.52,44.78,3.52,,,,,,,,,,,,
40,26,30,40263055.69,3000,7000,55.69,26,50%,60.84,44.78,3.84,,,,,,,,,,,,
40,26,35,40263555.69,3500,6500,55.69,26,,62.18,44.78,4.15,,,,,,,,,,,,
40,26,40,40264055.69,4000,6000,55.69,26,50%,63.51,44.78,4.47,,,,,,,,,,,,
40,26,45,40264555.69,4500,5500,55.69,26,,64.86,44.78,4.80,,,,,,,,,,,,
40,26,50,40265055.69,5000,5000,55.69,26,50%,66.21,44.78,5.12,,,,,,,,,,,,
40,26,55,40265555.69,5500,4500,55.69,26,,67.58,44.78,5.44,,,,,,,,,,,,
40,26,60,40266055.69,6000,4000,55.69,26,50%,68.94,44.78,5.77,,,,,,,,,,,,
40,26,65,40266555.69,6500,3500,55.69,26,,70.32,44.78,6.10,,,,,,,,,,,,
40,26,70,40267055.69,7000,3000,55.69,26,50%,71.69,44.78,6.43,,,,,,,,,,,,
40,26,75,40267555.69,7500,2500,55.69,26,,73.09,44.78,6.76,,,,,,,,,,,,
40,26,80,40268055.69,8000,2000,55.69,26,50%,74.48,44.78,7.09,,,,,,,,,,,,
40,26,85,40268555.69,8500,1500,55.69,26,,75.89,44.78,7.43,,,,,,,,,,,,
40,26,90,40269055.69,9000,1000,55.69,26,50%,77.29,44.78,7.76,,,,,,,,,,,,
40,26,95,40269555.69,9500,500,55.69,26,,78.72,44.78,8.11,,,,,,,,,,,,
40,26,100,402610055.69,10000,0,55.69,26,50%,80.14,44.78,8.45,,,,,,,,,,,,
,,,,,,,26,,0.00,44.78,-10.70,,,,,,,,,,,,
40,25,0,4025055.69,0,10000,55.69,26,50%,53.01,44.78,1.97,,,,,,,,,,,,
40,25,5,4025555.69,500,9500,55.69,26,,54.10,44.78,2.23,,,,,,,,,,,,
40,25,10,40251055.69,1000,9000,55.69,26,50%,55.19,44.78,2.49,,,,,,,,,,,,
40,25,15,40251555.69,1500,8500,55.69,26,,56.29,44.78,2.75,,,,,,,,,,,,
40,25,20,40252055.69,2000,8000,55.69,26,50%,57.39,44.78,3.01,,,,,,,,,,,,
40,25,25,40252555.69,2500,7500,55.69,26,,58.50,44.78,3.28,,,,,,,,,,,,
40,25,30,40253055.69,3000,7000,55.69,26,50%,59.61,44.78,3.54,,,,,,,,,,,,
40,25,35,40253555.69,3500,6500,55.69,26,,60.74,44.78,3.81,,,,,,,,,,,,
40,25,40,40254055.69,4000,6000,55.69,26,50%,61.86,44.78,4.08,,,,,,,,,,,,
40,25,45,40254555.69,4500,5500,55.69,26,,63.00,44.78,4.35,,,,,,,,,,,,
40,25,50,40255055.69,5000,5000,55.69,26,50%,64.13,44.78,4.62,,,,,,,,,,,,
40,25,55,40255555.69,5500,4500,55.69,26,,65.28,44.78,4.90,,,,,,,,,,,,
40,25,60,40256055.69,6000,4000,55.69,26,50%,66.42,44.78,5.17,,,,,,,,,,,,
40,25,65,40256555.69,6500,3500,55.69,26,,67.58,44.78,5.44,,,,,,,,,,,,
40,25,70,40257055.69,7000,3000,55.69,26,50%,68.73,44.78,5.72,,,,,,,,,,,,
40,25,75,40257555.69,7500,2500,55.69,26,,69.90,44.78,6.00,,,,,,,,,,,,
40,25,80,40258055.69,8000,2000,55.69,26,50%,71.07,44.78,6.28,,,,,,,,,,,,
40,25,85,40258555.69,8500,1500,55.69,26,,72.26,44.78,6.56,,,,,,,,,,,,
40,25,90,40259055.69,9000,1000,55.69,26,50%,73.44,44.78,6.85,,,,,,,,,,,,
40,25,95,40259555.69,9500,500,55.69,26,,74.64,44.78,7.13,,,,,,,,,,,,
40,25,100,402510055.69,10000,0,55.69,26,50%,75.83,44.78,7.42,,,,,,,,,,,,
,,,55.69,,,55.69,26,,0.00,44.78,-10.70,,,,,,,,,,,,
40,24,0,4024055.69,0,10000,55.69,26,50%,53.01,44.78,1.97,,,,,,,,,,,,
40,24,5,4024555.69,500,9500,55.69,26,,53.91,44.78,2.18,,,,,,,,,,,,
40,24,10,40241055.69,1000,9000,55.69,26,50%,54.80,44.78,2.39,,,,,,,,,,,,
40,24,15,40241555.69,1500,8500,55.69,26,,55.70,44.78,2.61,,,,,,,,,,,,
40,24,20,40242055.69,2000,8000,55.69,26,50%,56.60,44.78,2.82,,,,,,,,,,,,
40,24,25,40242555.69,2500,7500,55.69,26,,57.52,44.78,3.04,,,,,,,,,,,,
40,24,30,40243055.69,3000,7000,55.69,26,50%,58.43,44.78,3.26,,,,,,,,,,,,
40,24,35,40243555.69,3500,6500,55.69,26,,59.35,44.78,3.48,,,,,,,,,,,,
40,24,40,40244055.69,4000,6000,55.69,26,50%,60.27,44.78,3.70,,,,,,,,,,,,
40,24,45,40244555.69,4500,5500,55.69,26,,61.20,44.78,3.92,,,,,,,,,,,,
40,24,50,40245055.69,5000,5000,55.69,26,50%,62.13,44.78,4.14,,,,,,,,,,,,
40,24,55,40245555.69,5500,4500,55.69,26,,63.07,44.78,4.37,,,,,,,,,,,,
40,24,60,40246055.69,6000,4000,55.69,26,50%,64.00,44.78,4.59,,,,,,,,,,,,
40,24,65,40246555.69,6500,3500,55.69,26,,64.95,44.78,4.82,,,,,,,,,,,,
40,24,70,40247055.69,7000,3000,55.69,26,50%,65.90,44.78,5.04,,,,,,,,,,,,
40,24,75,40247555.69,7500,2500,55.69,26,,66.86,44.78,5.27,,,,,,,,,,,,
40,24,80,40248055.69,8000,2000,55.69,26,50%,67.81,44.78,5.50,,,,,,,,,,,,
40,24,85,40248555.69,8500,1500,55.69,26,,68.78,44.78,5.73,,,,,,,,,,,,
40,24,90,40249055.69,9000,1000,55.69,26,50%,69.74,44.78,5.96,,,,,,,,,,,,
40,24,95,40249555.69,9500,500,55.69,26,,70.72,44.78,6.20,,,,,,,,,,,,
40,24,100,402410055.69,10000,0,55.69,26,50%,71.70,44.78,6.43,,,,,,,,,,,,
,,,55.69,,,55.69,26,,0.00,44.78,-10.70,,,,,,,,,,,,
40,23,0,4023055.69,0,10000,55.69,26,50%,53.01,44.78,1.97,,,,,,,,,,,,
40,23,5,4023555.69,500,9500,55.69,26,,53.72,44.78,2.13,,,,,,,,,,,,
40,23,10,40231055.69,1000,9000,55.69,26,50%,54.42,44.78,2.30,,,,,,,,,,,,
40,23,15,40231555.69,1500,8500,55.69,26,,55.14,44.78,2.47,,,,,,,,,,,,
40,23,20,40232055.69,2000,8000,55.69,26,50%,55.85,44.78,2.64,,,,,,,,,,,,
40,23,25,40232555.69,2500,7500,55.69,26,,56.57,44.78,2.82,,,,,,,,,,,,
40,23,30,40233055.69,3000,7000,55.69,26,50%,57.29,44.78,2.99,,,,,,,,,,,,
40,23,35,40233555.69,3500,6500,55.69,26,,58.02,44.78,3.16,,,,,,,,,,,,
40,23,40,40234055.69,4000,6000,55.69,26,50%,58.74,44.78,3.33,,,,,,,,,,,,
40,23,45,40234555.69,4500,5500,55.69,26,,59.48,44.78,3.51,,,,,,,,,,,,
40,23,50,40235055.69,5000,5000,55.69,26,50%,60.21,44.78,3.69,,,,,,,,,,,,
40,23,55,40235555.69,5500,4500,55.69,26,,60.95,44.78,3.86,,,,,,,,,,,,
40,23,60,40236055.69,6000,4000,55.69,26,50%,61.68,44.78,4.04,,,,,,,,,,,,
40,23,65,40236555.69,6500,3500,55.69,26,,62.43,44.78,4.22,,,,,,,,,,,,
40,23,70,40237055.69,7000,3000,55.69,26,50%,63.18,44.78,4.39,,,,,,,,,,,,
40,23,75,40237555.69,7500,2500,55.69,26,,63.94,44.78,4.57,,,,,,,,,,,,
40,23,80,40238055.69,8000,2000,55.69,26,50%,64.69,44.78,4.76,,,,,,,,,,,,
40,23,85,40238555.69,8500,1500,55.69,26,,65.45,44.78,4.94,,,,,,,,,,,,
40,23,90,40239055.69,9000,1000,55.69,26,50%,66.21,44.78,5.12,,,,,,,,,,,,
40,23,95,40239555.69,9500,500,55.69,26,,66.98,44.78,5.30,,,,,,,,,,,,
40,23,100,402310055.69,10000,0,55.69,26,50%,67.74,44.78,5.48,,,,,,,,,,,,
,,,55.69,,,55.69,26,,0.00,44.78,-10.70,,,,,,,,,,,,
40,22,0,4022055.69,0,10000,55.69,26,50%,53.01,44.78,1.97,,,,,,,,,,,,
40,22,5,4022555.69,500,9500,55.69,26,,53.54,44.78,2.09,,,,,,,,,,,,
40,22,10,40221055.69,1000,9000,55.69,26,50%,54.06,44.78,2.22,,,,,,,,,,,,
40,22,15,40221555.69,1500,8500,55.69,26,,54.59,44.78,2.34,,,,,,,,,,,,
40,22,20,40222055.69,2000,8000,55.69,26,50%,55.12,44.78,2.47,,,,,,,,,,,,
40,22,25,40222555.69,2500,7500,55.69,26,,55.66,44.78,2.60,,,,,,,,,,,,
40,22,30,40223055.69,3000,7000,55.69,26,50%,56.19,44.78,2.73,,,,,,,,,,,,
40,22,35,40223555.69,3500,6500,55.69,26,,56.73,44.78,2.85,,,,,,,,,,,,
40,22,40,40224055.69,4000,6000,55.69,26,50%,57.27,44.78,2.98,,,,,,,,,,,,
40,22,45,40224555.69,4500,5500,55.69,26,,57.82,44.78,3.11,,,,,,,,,,,,
40,22,50,40225055.69,5000,5000,55.69,26,50%,58.36,44.78,3.24,,,,,,,,,,,,
40,22,55,40225555.69,5500,4500,55.69,26,,58.91,44.78,3.37,,,,,,,,,,,,
40,22,60,40226055.69,6000,4000,55.69,26,50%,59.46,44.78,3.51,,,,,,,,,,,,
40,22,65,40226555.69,6500,3500,55.69,26,,60.02,44.78,3.64,,,,,,,,,,,,
40,22,70,40227055.69,7000,3000,55.69,26,50%,60.57,44.78,3.77,,,,,,,,,,,,
40,22,75,40227555.69,7500,2500,55.69,26,,61.13,44.78,3.91,,,,,,,,,,,,
40,22,80,40228055.69,8000,2000,55.69,26,50%,61.69,44.78,4.04,,,,,,,,,,,,
40,22,85,40228555.69,8500,1500,55.69,26,,62.26,44.78,4.17,,,,,,,,,,,,
40,22,90,40229055.69,9000,1000,55.69,26,50%,62.82,44.78,4.31,,,,,,,,,,,,
40,22,95,40229555.69,9500,500,55.69,26,,63.39,44.78,4.44,,,,,,,,,,,,
40,22,100,402210055.69,10000,0,55.69,26,50%,63.96,44.78,4.58,,,,,,,,,,,,
,,,,,,,26,,0.00,44.78,-10.70,,,,,,,,,,,,
40,21,0,4021053.01,0,10000,53.01,26,50%,53.01,44.78,1.97,,,,,,,,,,,,
40,21,5,4021553.01,500,9500,53.01,26,,53.36,44.78,2.05,,,,,,,,,,,,
40,21,10,40211053.01,1000,9000,53.01,26,50%,53.71,44.78,2.13,,,,,,,,,,,,
40,21,15,40211553.01,1500,8500,53.01,26,,54.07,44.78,2.22,,,,,,,,,,,,
40,21,20,40212053.01,2000,8000,53.01,26,50%,54.42,44.78,2.30,,,,,,,,,,,,
40,21,25,40212553.01,2500,7500,53.01,26,,54.78,44.78,2.39,,,,,,,,,,,,
40,21,30,40213053.01,3000,7000,53.01,26,50%,55.14,44.78,2.47,,,,,,,,,,,,
40,21,35,40213553.01,3500,6500,53.01,26,,55.50,44.78,2.56,,,,,,,,,,,,
40,21,40,40214053.01,4000,6000,53.01,26,50%,55.86,44.78,2.65,,,,,,,,,,,,
40,21,45,40214553.01,4500,5500,53.01,26,,56.23,44.78,2.73,,,,,,,,,,,,
40,21,50,40215053.01,5000,5000,53.01,26,50%,56.59,44.78,2.82,,,,,,,,,,,,
40,21,55,40215553.01,5500,4500,53.01,26,,56.96,44.78,2.91,,,,,,,,,,,,
40,21,60,40216053.01,6000,4000,53.01,26,50%,57.33,44.78,3.00,,,,,,,,,,,,
40,21,65,40216553.01,6500,3500,53.01,26,,57.70,44.78,3.09,,,,,,,,,,,,
40,21,70,40217053.01,7000,3000,53.01,26,50%,58.07,44.78,3.17,,,,,,,,,,,,
